Created at,Description,Favorite count,Followers Count,Friends Count,Hastag,Location,Profile Image Url,Retweet,Statuses Count,Text,User ID,User Name
Wed Dec 01 17:28:49 +0000 2021,Reza's oldest son,0.0,63.0,143.0,[],,http://pbs.twimg.com/profile_images/1439470498492997640/bvr5Ipd7_normal.jpg,0.0,3971.0,kejadian menwa upn bikin geleng2 sih,1.466096965230289e+18,fikri
Wed Dec 01 17:22:32 +0000 2021,not yet,0.0,344.0,362.0,"[{'text': 'Jernihkanharapan', 'indices': [109, 126]}]","Kota Baru, Indonesia",http://pbs.twimg.com/profile_images/1251142609164070916/sNW1O6O7_normal.jpg,10.0,7709.0,"RT @kompascom: {Thread} 

Satu Mahasiswi Meninggal, UPN Veteran Jakarta Sebut Pembaretan Menwa Tak Berizin | #Jernihkanharapan #UPNVeteranJ…",1.466095380819374e+18,Afridiana Yasmine
Wed Dec 01 17:08:59 +0000 2021,"REACTIVATING THIS ACCOUNT, bcs I deactivated my second account (@khaninanisah). I’m sorry. Thank u 🌻",0.0,515.0,303.0,[],"Bali, Indonesia",http://pbs.twimg.com/profile_images/1461308496972943368/h98RYJRp_normal.jpg,1.0,11223.0,RT @MahasiswaUMS: Menwa lagi menwa lagi. UMSfess-,1.4660919739163238e+18,Khanin 🐯
Wed Dec 01 17:07:01 +0000 2021,"Ada Cerita di Balik Berita
Official Twitter https://t.co/fV3ZUub6KD

Download Android & IOS: https://t.co/eobWFyZi1Y
Contact Us: info@jpnn.com",0.0,61668.0,0.0,[],Indonesia,http://pbs.twimg.com/profile_images/1162248754591698944/AyP_1cFG_normal.png,0.0,711777.0,Plt Dirjen Diktiristek Kemendikbudristek menyesalkan kasus meninggalnya mahasiswi UPN Veteran Jakarta usai kegiatan… https://t.co/ojs7eA1sQ6,1.4660914790135972e+18,JPNN.com
Wed Dec 01 16:54:43 +0000 2021,"akun sambat, jangan scroll ntar kesindir lagi",0.0,24.0,22.0,[],,http://pbs.twimg.com/profile_images/1396870613596131332/zf-AhdtQ_normal.jpg,0.0,12135.0,"@darahkOebiru @collegemenfess Ada sih, temen-temen gue yg cita citanya jadi istri abdi negara tp belum kesampaian,… https://t.co/sOQBEd5aDo",1.4660883815452877e+18,ngapain liat akunku ?
Wed Dec 01 16:47:40 +0000 2021,,0.0,148.0,238.0,[],Jakarta - Bekasi,http://pbs.twimg.com/profile_images/797503625962524672/5cQiO-Bb_normal.jpg,12.0,58321.0,RT @detikcom: Duka menyeruak di UPN Veteran Jakarta (UPNVJ) usai seorang mahasiswi tewas saat mengikuti kegiatan pembaretan Resimen Mahasis…,1.4660866068094075e+18,Nur Muhammad
Wed Dec 01 16:40:12 +0000 2021,there's a paradise that couldn't capture,0.0,31.0,122.0,[],,http://pbs.twimg.com/profile_images/1427507523595104262/C3Bdwnkv_normal.jpg,1662.0,5436.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660847289649275e+18,an orphic
Wed Dec 01 16:35:04 +0000 2021,"oh, halo?",0.0,737.0,1035.0,[],Malang,http://pbs.twimg.com/profile_images/1397200169506983936/DobOeA9u_normal.jpg,1662.0,26652.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660834354919793e+18,ncip
Wed Dec 01 16:30:48 +0000 2021,terbiasa me-reply twit sendiri😠,5.0,455.0,89.0,[],,http://pbs.twimg.com/profile_images/1420704546620207114/dUhzMD4L_normal.jpg,0.0,19983.0,"menwa aja ga jelas lah ini mau ikut ikutan wamil. aku mau kaya korea, pokoknya harus kaya korea https://t.co/jZfgB4ny9y",1.4660823610622894e+18,gak akan jadi (insert word) mu juga.
Wed Dec 01 16:30:40 +0000 2021,Penikmat jejak digital • Batak Garis Sesuai Keinginan • Owner Of Aresidencia Medan • FB IG Tiktok : HeraLoebs,0.0,19708.0,7832.0,"[{'text': 'Sindonews', 'indices': [98, 108]}, {'text': 'BukanBeritaBiasa', 'indices': [109, 126]}]","Medan Kota, Indonesia",http://pbs.twimg.com/profile_images/1466043892894093315/4BU6RX9L_normal.jpg,3.0,1131.0,"RT @SINDOnews: Anggota Menwa Tewas saat Pembaretan, Ini Penjelasan Pimpinan UPN Veteran Jakarta

 #Sindonews #BukanBeritaBiasa .https://t.c…",1.466082328057303e+18,Miss Tweet
Wed Dec 01 16:28:03 +0000 2021,aku adalah— pendekar di hatimuuh eahhh,0.0,163.0,465.0,[],,http://pbs.twimg.com/profile_images/1411946274278961155/fqRgTzz8_normal.jpg,1662.0,6839.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660816725714698e+18,rirì
Wed Dec 01 16:26:09 +0000 2021,HARTA TAHTA DIANA.~ Engine Department '17 @putriidiana_ ❤,0.0,374.0,366.0,[],"Borobudur, Indonesia",http://pbs.twimg.com/profile_images/1450317987492155394/boQb6J9f_normal.jpg,1662.0,5194.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660811946221322e+18,buaya jinak
Wed Dec 01 16:24:42 +0000 2021,"Official Twitter account of https://t.co/9zRoRiv3TM, MNC Media Group.

#BukanBeritaBiasa",0.0,378614.0,156.0,"[{'text': 'Sindonews', 'indices': [83, 93]}, {'text': 'BukanBeritaBiasa', 'indices': [94, 111]}]","Jakarta Pusat, DKI Jakarta",http://pbs.twimg.com/profile_images/1301423455217184768/OY5Eyb4I_normal.jpg,3.0,937742.0,"Anggota Menwa Tewas saat Pembaretan, Ini Penjelasan Pimpinan UPN Veteran Jakarta

 #Sindonews #BukanBeritaBiasa .https://t.co/hJ3eCp7qVF",1.466080829247918e+18,SINDOnews
Wed Dec 01 16:19:08 +0000 2021,"kdrama & movies fan | selling prem app, prev acc @logotrophil13 | testi? #CLOVERYSHI | click https://t.co/1MyOZ56ARv",0.0,288.0,1860.0,[],FA & BA (08.00 - close),http://pbs.twimg.com/profile_images/1454475436465877004/_XtriYGc_normal.jpg,580.0,15576.0,RT @tubirfess: 2beer! Menwa lagi menwa lagi 😶 ini kasus dari september ditutup tutupin pihak kampus baru kecium sekarang  💀💀 ini kalo ga ra…,1.4660794251710587e+18,chaca 🍉 jual app premium 📌
Wed Dec 01 16:18:37 +0000 2021,🌱🦁🐯🐶🐣🦊,0.0,27.0,317.0,[],Bumi,http://pbs.twimg.com/profile_images/1465705075653820418/jzKkYyoo_normal.jpg,0.0,4641.0,@wwwrrrah @AREAJULID Menwa lgi aja 🙂,1.4660792975132754e+18,Nufaz 💚
Wed Dec 01 16:11:06 +0000 2021,"Muka cantikmu, membimbingku ke neraka",0.0,235.0,399.0,[],,http://pbs.twimg.com/profile_images/1462140114172190720/Ew0T0-xJ_normal.jpg,0.0,617.0,MENWA kan emang singkatanya meninggal mahasiswa 🥺 https://t.co/fpZIeJXXIr,1.4660774033193902e+18,R E V O R M A N T O
Wed Dec 01 16:00:05 +0000 2021,Jurnalisme Rasa. Memori. Bernas. Tulisan Seri | Waktunya merevolusi pemberitaan. Ikuti kami! | Instagram: @voidotid,23.0,15791.0,8.0,[],Indonesia,http://pbs.twimg.com/profile_images/1394919866776264704/ZeNbpu-D_normal.jpg,12.0,75612.0,"Menwa hadir dalam operasi Trikora, Dwikora, dan penumpasan G30S. Andil itu yang membuat Menwa dikenang sebagai wuju… https://t.co/o3laiuutPB",1.4660746309473608e+18,VOI.id
Wed Dec 01 15:56:16 +0000 2021,"these words are mine, this account is mine.",0.0,115.0,116.0,[],,http://pbs.twimg.com/profile_images/1438448293973954560/3sE2Q069_normal.jpg,0.0,985.0,Menwa kenapa si,1.4660736711145103e+18,dru
Wed Dec 01 15:51:09 +0000 2021,"Punya tujuan untuk sukses dan tweet hanya opini pribadi tidak mewakilkan siapapun |
Gooner dan hanya Arsenal
(Non Partisan)",0.0,130.0,574.0,[],Jack Team. Old Banana,http://pbs.twimg.com/profile_images/1426597408255844358/IqrlS4SG_normal.jpg,0.0,4167.0,Kampus gue terkenal gara gara menwa hahahaha. Itu menwa baru diaktipin lagi pas semester keberapa ogut kuliyah,1.4660723857910088e+18,Bayerische Motoren Werke
Wed Dec 01 15:45:13 +0000 2021,,0.0,16.0,211.0,[],,http://pbs.twimg.com/profile_images/1466600801460101120/e4Nfh-sA_normal.jpg,1115.0,820.0,"RT @collegemenfess: [cm] menwa lagi guys, kenapa nih 👀 https://t.co/6ArilQ80ZO",1.4660708915744276e+18,⏰
Wed Dec 01 15:36:39 +0000 2021,fangirling & hunter ga ((SMstan❣nct wayv aespa smrookies f(x) h.o.t un1ty JO1 btob )),0.0,139.0,663.0,[],kwangya ,http://pbs.twimg.com/profile_images/1452522901240877059/2srE7xso_normal.jpg,1662.0,146024.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660687345402757e+18,wayct
Wed Dec 01 15:34:52 +0000 2021,luvie,0.0,41.0,365.0,[],,http://pbs.twimg.com/profile_images/1426591979127771143/ArEq97Xr_normal.jpg,17539.0,6117.0,"RT @putri_yudianti: Tragedi Menwa UNS 2013
(A thread)
.
.
.
Setelah berpikir panjang, akhirnya aku memutuskan untuk speak up di twitter. Tr…",1.4660682863076516e+18,Choco
Wed Dec 01 15:33:31 +0000 2021,luvie,0.0,41.0,365.0,[],,http://pbs.twimg.com/profile_images/1426591979127771143/ArEq97Xr_normal.jpg,40.0,6117.0,"RT @HimagiUPNVJ: [UPNVJ BERGERAK!]

Belakangan ini Resimen Mahasiswa telah menjadi pembicaraan yang hangat di masyarakat. Kasus meninggalny…",1.4660679468500541e+18,Choco
Wed Dec 01 15:33:31 +0000 2021,"Tahun ini harus jd milyoner ||
Mulfand tp sayang banget #EXO ❤️
Tidak terbuka untuk temen RL/auto block 😊🙏
https://t.co/TxGiGLFoYo",0.0,112.0,194.0,[],"Seoul, Republic of Korea",http://pbs.twimg.com/profile_images/1428214419096543232/eLI-SknZ_normal.jpg,38.0,12436.0,RT @asumsico: Seorang mahasiswi D3 Fisioterapi Universitas Pembangunan Nasional Veteran Jakarta (UPNVJ) meninggal dunia saat mengikuti kegi…,1.4660679464138465e+18,Molly (Menggapai Kekayaan)
Wed Dec 01 15:32:21 +0000 2021,luvie,0.0,41.0,365.0,[],,http://pbs.twimg.com/profile_images/1426591979127771143/ArEq97Xr_normal.jpg,1.0,6117.0,"RT @yrupis: Kemarin menwa uns meninggal, sekarang menwa upn, jsjsjs gapaham fungsinya apasih military wannabe kaya gitu? Toh tugasnya juga…",1.4660676529551073e+18,Choco
Wed Dec 01 15:12:34 +0000 2021,"pemilik akun ini bisa kapan saja meninggal,kalo ada salah mohon maapin yaa",0.0,736.0,798.0,[],city of feodalism,http://pbs.twimg.com/profile_images/1446059458950430730/rz0w8ELK_normal.jpg,0.0,31842.0,"ealah kasus menwa meneh, jane fungsine menwa ning kampus ki opo to hadee :( https://t.co/kZtmZk0E5B",1.4660626762960364e+18,farhannn
Wed Dec 01 15:04:42 +0000 2021,prefer to be unknown,0.0,1393.0,1441.0,[],,http://pbs.twimg.com/profile_images/1329730071502888963/F_9JR-Np_normal.jpg,0.0,10664.0,@collegemenfess sumpah menwa bubar aja men,1.4660606953304556e+18,InCognito
Wed Dec 01 15:03:44 +0000 2021,"Hala Madrid y Nada Mas!! |
Illustrator ✍️ | IG : @greviella | 
Check out my artworks on the link below ⬇️⬇️⬇️",0.0,3536.0,335.0,[],Planet Earth,http://pbs.twimg.com/profile_images/1460758773878824964/WHEtYmLc_normal.jpg,4.0,35505.0,RT @CNNIndonesia: Kronologi Mahasiswa UPN Veteran Jakarta Tewas Usai Pembaretan Menwa https://t.co/fANu3RpdAk,1.4660604521572188e+18,aminu
Wed Dec 01 15:02:09 +0000 2021,,8.0,154.0,182.0,[],"Bali, Indonesia",http://pbs.twimg.com/profile_images/1467313697399848960/bqD4FpKf_normal.jpg,0.0,1445.0,"@collegemenfess Menwa ni meresahkan y, mana dikampus orangnya cringe huhu maap😭🙏",1.4660600552292557e+18,faniaa
Wed Dec 01 14:53:11 +0000 2021,Pokok-e Solo Thok | tempat segala info ttg kota solo | loker | event | komunitas,0.0,18860.0,865.0,[],"Surakarta, Jawa Tengah",http://pbs.twimg.com/profile_images/1293518012268425217/bn9Zkjjs_normal.jpg,0.0,153098.0,Kasus menwa uns kae sidane piyeto?,1.4660577989412495e+18,Solo Thok
Wed Dec 01 14:52:54 +0000 2021,ⓘ this user needs to stop overthinking & oversharing.,1.0,423.0,362.0,[],,http://pbs.twimg.com/profile_images/1462770523629256704/_V7BmGMc_normal.jpg,0.0,7990.0,"@collegemenfess menwa emang gajelas anjir, bubarin aje np tu organisasi aneh",1.4660577243455365e+18,cul🐰
Wed Dec 01 14:52:21 +0000 2021,suka metal tapi gabisa nyanyinya,0.0,8.0,48.0,[],,http://pbs.twimg.com/profile_images/1435934180035072003/xnLSGe5l_normal.jpg,0.0,256.0,@ucupp_p spek menwa gada obat emang,1.4660575884207432e+18,hooula
Wed Dec 01 14:51:01 +0000 2021,Keep walking forward no matter how tattered you've become // Tif's❤ // SI ITS 2014 // S. Kom.,1.0,181.0,215.0,[],,http://pbs.twimg.com/profile_images/1451881513641938960/I5-dhhOQ_normal.jpg,0.0,11854.0,"@othervenomm @collegemenfess Menwa itu ukm, gak wajib buat ikut kok. Kalo soal tugasnya sih kurang jelas juga, tapi… https://t.co/BvAmpRVc2T",1.4660572497013187e+18,Vladimir
Wed Dec 01 14:49:21 +0000 2021,Personal Account & Fangirl Account,0.0,222.0,91.0,[],"Bekasi Timur, Indonesia",http://pbs.twimg.com/profile_images/1225084140401225729/rBKvDMpR_normal.jpg,580.0,20188.0,RT @tubirfess: 2beer! Menwa lagi menwa lagi 😶 ini kasus dari september ditutup tutupin pihak kampus baru kecium sekarang  💀💀 ini kalo ga ra…,1.4660568312607908e+18,zunn
Wed Dec 01 14:47:19 +0000 2021,"akun sambat, jangan scroll ntar kesindir lagi",0.0,24.0,22.0,[],,http://pbs.twimg.com/profile_images/1396870613596131332/zf-AhdtQ_normal.jpg,0.0,12135.0,@collegemenfess Menwa gak guna anjir cuma pajangan sok tentara di kampus gue. Tebar pesona doang.,1.4660563220680172e+18,ngapain liat akunku ?
Wed Dec 01 14:46:17 +0000 2021,"Waspada Banjir, Longsor, Gunung Meletus, Gempa Bumi, Hujan Badai dan Varian Baru Corona. 
#PrayForLumajang",0.0,403.0,1382.0,[],Batavia ,http://pbs.twimg.com/profile_images/1466547618419404800/Pqjhlg7-_normal.jpg,4.0,8463.0,RT @KompasTV: Mahasiswa Gelar Unjuk Rasa Minta Bubarkan Pembaretan Menwa Atas Kasus Tewasnya Mahasiswi UPN Veteran https://t.co/McUP3CPEW8…,1.4660560585315492e+18,Bang Sat
Wed Dec 01 14:44:25 +0000 2021,"Biarlah ibadahmu menjadi rahasiamu, seperti engkau merahasiakan dosa²mu. 
#SundaPride
#MinangkabauPride
#KlanKoto",0.0,226.0,92.0,[],Lemurian Continent,http://pbs.twimg.com/profile_images/1454818964282900488/8uB98hiV_normal.jpg,0.0,10127.0,@eLganufa @degreatiskandar kabaca *menwa* 🤭,1.4660555914705838e+18,𝑶𝒏𝒍𝒚𝑭𝒓𝒆𝒔𝒉
Wed Dec 01 14:43:49 +0000 2021,sinovacced,1.0,1189.0,1261.0,[],mars,http://pbs.twimg.com/profile_images/1459906156516675585/al5_4Oh7_normal.jpg,0.0,4048.0,"@collegemenfess jujur mau nanya karena beneran gatau dan no salty plis karena aku jg maba, sebenernya tugas menwa k… https://t.co/b8pPCR7XTr",1.4660554392257905e+18,yunii
Wed Dec 01 14:42:14 +0000 2021,Technical Engineer | Oracle Fusion Middleware,0.0,860.0,664.0,[],"Bekasi, Jawa Barat",http://pbs.twimg.com/profile_images/1457567547847368709/XT5yBEPE_normal.jpg,6.0,196639.0,RT @asumsico: Pengamat pendidikan menganggap Menwa akan lebih terawasi jika TNI yang memberi pelatihan langsung disertai persiapan penangan…,1.466055040699814e+18,Salman Al Farisi
Wed Dec 01 14:42:02 +0000 2021,"sociology'18 | sbt acc |
아무것도 없다.",0.0,361.0,385.0,[],,http://pbs.twimg.com/profile_images/1455509039593373698/bxBxwAyP_normal.jpg,0.0,4660.0,@collegemenfess MenWa= Mencabut nyaWa?,1.4660549893992202e+18,Jian 지안국
Wed Dec 01 14:41:18 +0000 2021,Adorable Representative Manipulators for Youth,0.0,442.0,36.0,[],,http://pbs.twimg.com/profile_images/1416066709258084352/R3WJPmJO_normal.jpg,1115.0,19258.0,"RT @collegemenfess: [cm] menwa lagi guys, kenapa nih 👀 https://t.co/6ArilQ80ZO",1.4660548046694932e+18,4 days bts concert but cant attend even single day
Wed Dec 01 14:40:53 +0000 2021,"Tokoh utama di kisah nyata, yg lain cuman figuran",0.0,30.0,77.0,[],Indonesia,http://pbs.twimg.com/profile_images/1342492094561042432/RrOgqm5B_normal.jpg,0.0,11156.0,"Menwa masih relevan kah? Kalau mau bela negara yg latihan fisik tinggal ikut silat aja, kalau mau melatih kekompaka… https://t.co/JPumaIXkrJ",1.4660547027395133e+18,Hyuzenhemichi
Wed Dec 01 14:39:07 +0000 2021,just a rant account × dnf,2.0,0.0,22.0,[],,http://pbs.twimg.com/profile_images/1464723085504905226/3ZifmYU1_normal.jpg,0.0,617.0,"@collegemenfess dear anak menwa, bisa mukul orang ≠ keren",1.4660542588480102e+18,ooo
Wed Dec 01 14:38:13 +0000 2021,mari berteman ✨,0.0,39.0,40.0,[],Jawa Timur,http://pbs.twimg.com/profile_images/1467779245216710661/iHZFOaCg_normal.jpg,0.0,499.0,@collegemenfess ngene ki cek opo ono menwa menwa an,1.4660540309882307e+18,heyybie
Wed Dec 01 14:36:35 +0000 2021,a crybaby.,0.0,1256.0,991.0,[],,http://pbs.twimg.com/profile_images/1297916698650001411/BPb_iun3_normal.jpg,1662.0,17959.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.466053619115909e+18,trouble;
Wed Dec 01 14:32:16 +0000 2021,,0.0,57.0,232.0,[],,http://pbs.twimg.com/profile_images/1464114625306263553/kbg6nZx0_normal.jpg,60.0,9577.0,RT @asumsico: Aliansi mahasiswa UPN Veteran Jakarta mendesak pihak kampus dan Menwa terbuka ihwal kegiatan pembaretan yang berujung korban…,1.4660525332651786e+18,Cecilia (Taylor’s Version)
Wed Dec 01 14:30:36 +0000 2021,"Bantan OT7💜💜💜
penikmat AU🔞",0.0,179.0,285.0,[],,http://pbs.twimg.com/profile_images/1431539633582592008/32WfvFAw_normal.jpg,1662.0,1964.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660521149588603e+18,Niky sae
Wed Dec 01 14:27:02 +0000 2021,iya,0.0,83.0,154.0,[],route 666,http://pbs.twimg.com/profile_images/1381161069834510340/hnm6t4TS_normal.jpg,0.0,3457.0,"@ailsctr sama, gak pernah suka menwa aku mah, selalu dukung nankatsu",1.4660512178308096e+18,Lingga Swaladita Wijaya
Wed Dec 01 14:26:34 +0000 2021,ga ada bio pokoknya,0.0,2701.0,2106.0,[],Batavia/Batmania,http://pbs.twimg.com/profile_images/1460999070000959489/sfBdfZiC_normal.jpg,0.0,40009.0,@iniridhoo Menwa tu apa,1.46605109984077e+18,acaa
Wed Dec 01 14:25:42 +0000 2021,Hadir kembali dengan kemasan lebih ekonomis.,0.0,96.0,93.0,[],joel ♡ | they/them,http://pbs.twimg.com/profile_images/1462303581642448897/XRmck_GD_normal.jpg,0.0,3714.0,@svetouslav @HHOOOOHHHHHH Gue curiga Emil diem-diem menwa.,1.4660508796985262e+18,jody.
Wed Dec 01 14:23:58 +0000 2021,,0.0,0.0,10.0,[],,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,1115.0,132.0,"RT @collegemenfess: [cm] menwa lagi guys, kenapa nih 👀 https://t.co/6ArilQ80ZO",1.4660504450932122e+18,Cynthia
Wed Dec 01 14:23:12 +0000 2021,Public Relation 2018,51.0,46.0,131.0,[],,http://pbs.twimg.com/profile_images/1382366575802478593/LRflslxb_normal.jpg,0.0,765.0,"@collegemenfess Bubarin aja gak sih, jujur y di kampus gw menwa (maaf bgt, gk maksud merendahkan) kayak security ka… https://t.co/K0Kuibmfpy",1.4660502502048604e+18,pokoknya
Wed Dec 01 14:21:49 +0000 2021,,0.0,178.0,316.0,[],jakarta,http://pbs.twimg.com/profile_images/1468298750296686595/EAhjpMOO_normal.jpg,1.0,14211.0,"RT @ammarterasu: Gua baca kasus menwa ini, kyknya abang abangannya abis nonton eye shield. Sok sokan ngikutin latihan long march deimon dev…",1.466049903042306e+18,Social Jujutsu Warrior
Wed Dec 01 14:21:24 +0000 2021,"ʜᴀᴘᴘʏ ７ᴛʜ ᴀɴɴɪᴠᴇʀꜱᴀʀʏ ᴇｘᴏ－ʟ ：

#EXO dulu baru kamu brouu .g gt, becanda zheyeng",0.0,591.0,845.0,[],EXO PLANET,http://pbs.twimg.com/profile_images/1422804824194641920/IyIouLmU_normal.png,1662.0,8859.0,"RT @AREAJULID: Dis! Menwa lagi menwa lagii ,apa masih ttp organisasi ini ttp adaa? https://t.co/XLC2p5MrjW",1.4660497968383631e+18,ᴸ¹⁴⁸⁵patbelas
Wed Dec 01 14:20:30 +0000 2021,"//kaw-fee
(3.09) // myg",0.0,26.0,212.0,[],"DKI Jakarta, Indonesia",http://pbs.twimg.com/profile_images/1466072412198359041/XeNYOWwq_normal.jpg,0.0,3056.0,@collegemenfess kaga jelas emg menwa,1.4660495702285066e+18,feb
Wed Dec 01 14:19:59 +0000 2021,🧚‍♀️#picknavalegit #picknava #pickaw #twitterpicker #CiervoKingLegit #jihantesti #SobatGarangan #iwonhanabi #cutetesty #iwonmiss #Gemwin 💙,0.0,109.0,760.0,[],"Narnia, Indonesia",http://pbs.twimg.com/profile_images/1460998724935581696/WSD0CtsL_normal.jpg,0.0,3269.0,Seharusnya MENWA dibubarkan saja. 😤,1.4660494434388132e+18,RONY💫✨
Wed Dec 01 14:19:18 +0000 2021,ada lilin yg hrs ak jaga,0.0,5417.0,5079.0,[],"Bali, Indonesia",http://pbs.twimg.com/profile_images/1467499978490712072/WBIy1rua_normal.jpg,0.0,49275.0,@collegemenfess menwa meresahkan,1.466049268351832e+18,🌹
Wed Dec 01 14:18:12 +0000 2021,"mulfand | mostly about wanna one and their own flowery paths, nct, oor + such random things | 🍑🐰☀️🦦🦖🐑🍒",1.0,403.0,696.0,[],,http://pbs.twimg.com/profile_images/1467829914803916800/qXFFIXsj_normal.png,0.0,47755.0,"@collegemenfess menwa ini meresahkan ya, kalo sampe memakan korban gini mending ga usah dah",1.4660489926267085e+18,win🍒
Wed Dec 01 14:14:10 +0000 2021,agri engineering'20,1.0,438.0,571.0,[],,http://pbs.twimg.com/profile_images/1460990350441418755/sUkQraiK_normal.jpg,0.0,5964.0,"@Nanaailurophile @collegemenfess resimen mahasiswa, ga wajib ikut menwa kok",1.4660479776260833e+18,🅰️lssa frozen
Wed Dec 01 14:13:45 +0000 2021,"On the right track . . . Heading somewhere, reaching something",0.0,145.0,349.0,[],subconscious mind,http://pbs.twimg.com/profile_images/1465648419511308294/SipIBpeE_normal.jpg,0.0,26298.0,"Wkwk makanya gapernah suka sama yg kayak gini ew mending ikut eskul olahraga sekalian, sehat. Tekanan batinnya pas… https://t.co/kYIBKe0AJ8",1.466047871489233e+18,ay sorry?
Wed Dec 01 14:12:59 +0000 2021,,0.0,1353.0,17.0,[],,http://pbs.twimg.com/profile_images/853783755290431488/lWwW8aKa_normal.jpg,0.0,23988.0,Detik-Detik Mahasiswi UPN Veteran Jakarta Tewas Usai Ikut Pembaretan Menwa https://t.co/nXGmAS77k4,1.4660476795119084e+18,radaraktualdotcom
Wed Dec 01 14:12:41 +0000 2021,https://t.co/xa00FiWfnF,0.0,60.0,61.0,[],"Jakarta Selatan, Indonesia",http://pbs.twimg.com/profile_images/1458413093025824768/c8aRQU25_normal.jpg,0.0,3074.0,"@Randitamaaa @outro_bot @thelumencrux @tubirfess Rangga bacot bgt, anggota menwa ya? Wkwk",1.4660476054276915e+18,ajik
Wed Dec 01 14:11:44 +0000 2021,,2.0,373.0,688.0,[],,http://pbs.twimg.com/profile_images/1463001915613016067/F7LK8116_normal.jpg,0.0,1740.0,"@collegemenfess Menwa itu maksudnya ap? Aku cri di internet kurang paham soalnya, trus di tiap univ hrus ad menwa g… https://t.co/EZuwsi3dbj",1.4660473675561738e+18,Nana
Wed Dec 01 14:10:27 +0000 2021,life is a gift,0.0,73.0,206.0,[],"Kota Surabaya, Jawa Timur",http://pbs.twimg.com/profile_images/1260924707383246849/IizzJmnR_normal.jpg,1115.0,624.0,"RT @collegemenfess: [cm] menwa lagi guys, kenapa nih 👀 https://t.co/6ArilQ80ZO",1.4660470437013832e+18,Adiestya
Wed Dec 01 14:10:12 +0000 2021,Trust and listen to DAY6🍟🍟,0.0,608.0,871.0,[],,http://pbs.twimg.com/profile_images/1438385538407403520/oeFM2iTY_normal.jpg,0.0,6958.0,"@collegemenfess Serius nanya, menwa ini fungsinya apasih?",1.4660469794614354e+18,call me wa🐥
Wed Dec 01 14:08:20 +0000 2021,half man united fan. half west ham fan.,0.0,90.0,193.0,[],,http://pbs.twimg.com/profile_images/1418430096617050115/roF3umCK_normal.jpg,1.0,4075.0,"Gua baca kasus menwa ini, kyknya abang abangannya abis nonton eye shield. Sok sokan ngikutin latihan long march dei… https://t.co/Z5QCP44wVT",1.4660465089443471e+18,amarigo vespucci
Wed Dec 01 14:08:05 +0000 2021,aksi melayani Indonesia dgn nyata,0.0,2916.0,1922.0,[],Kab Brebes Prov Jateng,http://pbs.twimg.com/profile_images/1463880353089683471/uLV327zy_normal.jpg,6.0,15216.0,RT @FraksiPKB: https://t.co/bXhJobI1ND,1.4660464490874348e+18,DPC PKB Brebes
Wed Dec 01 14:07:37 +0000 2021,amdg,0.0,376.0,310.0,[],,http://pbs.twimg.com/profile_images/1465368768142475265/2U3bWVfm_normal.jpg,6.0,25918.0,RT @asumsico: Pengamat pendidikan menganggap Menwa akan lebih terawasi jika TNI yang memberi pelatihan langsung disertai persiapan penangan…,1.4660463300447478e+18,Elizabeth T
Wed Dec 01 14:07:10 +0000 2021,"she/her, infp girl. // YG MASALAH SAMA HOMO SILAHKAN ENYAH.",0.0,166.0,325.0,[],one for all account,http://pbs.twimg.com/profile_images/1465449604250439680/mriM39qr_normal.jpg,0.0,4469.0,@collegemenfess maaf numpang tanya menwa itu apa ya?? saya kurang paham soalnya,1.4660462149530706e+18,moryeigth🦁 || au📌
Wed Dec 01 14:07:09 +0000 2021,Sometimes you need to take it slow and let the time tell you.,0.0,767.0,219.0,[],,http://pbs.twimg.com/profile_images/1360510050603700226/c8c6Aei-_normal.jpg,0.0,27768.0,@collegemenfess Menwa menwa mulu apa kg cape bikin orng ninggal mulu🙂😭,1.4660462136653496e+18,Meta
Wed Dec 01 14:06:28 +0000 2021,"Senang meliat pola-pola sosial, politik, militer dan intelijen",0.0,1552.0,1563.0,[],.......,http://pbs.twimg.com/profile_images/1304448124165865472/ME7RNaTQ_normal.jpg,6.0,112927.0,RT @asumsico: Pengamat pendidikan menganggap Menwa akan lebih terawasi jika TNI yang memberi pelatihan langsung disertai persiapan penangan…,1.4660460400967393e+18,Surya Borneo
